CallID,CustomerID,CallDate,IssueType,ResolutionStatus,SupervisorID
2995,8143,2023-05-05 18:00:00,Issue3,Pending,59
2996,2839,2023-05-05 19:00:00,Issue2,Resolved,41
2997,2544,2023-05-05 20:00:00,Issue2,Resolved,3
2998,3889,2023-05-05 21:00:00,Issue3,Pending,24
2999,4335,2023-05-05 22:00:00,Issue2,Pending,95
3000,9368,2023-05-05 23:00:00,Issue1,Resolved,81
3001,7469,2023-05-06 00:00:00,Issue3,Pending,59
3002,5574,2023-05-06 01:00:00,Issue1,Resolved,15
3003,366,2023-05-06 02:00:00,Issue3,Pending,46
3004,8055,2023-05-06 03:00:00,Issue2,Resolved,33
3005,7211,2023-05-06 04:00:00,Issue1,Pending,14
3006,2547,2023-05-06 05:00:00,Issue2,Resolved,78
3007,9389,2023-05-06 06:00:00,Issue2,Pending,29
3008,9847,2023-05-06 07:00:00,Issue1,Pending,97
3009,8816,2023-05-06 08:00:00,Issue1,Pending,36
3010,7131,2023-05-06 09:00:00,Issue2,Resolved,39
3011,4800,2023-05-06 10:00:00,Issue2,Resolved,31
3012,4784,2023-05-06 11:00:00,Issue3,Pending,87
3013,343,2023-05-06 12:00:00,Issue1,Resolved,2
3014,1992,2023-05-06 13:00:00,Issue2,Resolved,84
3015,1761,2023-05-06 14:00:00,Issue3,Resolved,13
3016,5135,2023-05-06 15:00:00,Issue3,Pending,13
3017,8324,2023-05-06 16:00:00,Issue1,Pending,51
3018,8193,2023-05-06 17:00:00,Issue3,Resolved,5
3019,3041,2023-05-06 18:00:00,Issue2,Pending,22
3020,4461,2023-05-06 19:00:00,Issue2,Pending,74
3021,7455,2023-05-06 20:00:00,Issue2,Resolved,97
3022,4529,2023-05-06 21:00:00,Issue1,Resolved,41
3023,8816,2023-05-06 22:00:00,Issue3,Resolved,29
3024,2522,2023-05-06 23:00:00,Issue2,Resolved,97
3025,530,2023-05-07 00:00:00,Issue2,Resolved,92
3026,7057,2023-05-07 01:00:00,Issue3,Resolved,59
3027,4778,2023-05-07 02:00:00,Issue2,Resolved,98
3028,9314,2023-05-07 03:00:00,Issue2,Pending,41
3029,9843,2023-05-07 04:00:00,Issue1,Pending,5
3030,3383,2023-05-07 05:00:00,Issue3,Resolved,31
3031,9932,2023-05-07 06:00:00,Issue3,Resolved,86
3032,7792,2023-05-07 07:00:00,Issue3,Pending,51
3033,5696,2023-05-07 08:00:00,Issue3,Resolved,8
3034,93,2023-05-07 09:00:00,Issue1,Pending,64
3035,9820,2023-05-07 10:00:00,Issue3,Resolved,4
3036,4858,2023-05-07 11:00:00,Issue3,Resolved,72
3037,3737,2023-05-07 12:00:00,Issue1,Pending,94
3038,9312,2023-05-07 13:00:00,Issue1,Pending,33
3039,1075,2023-05-07 14:00:00,Issue3,Resolved,55
3040,1007,2023-05-07 15:00:00,Issue3,Pending,26
3041,2937,2023-05-07 16:00:00,Issue1,Resolved,53
3042,5288,2023-05-07 17:00:00,Issue1,Resolved,97
3043,6379,2023-05-07 18:00:00,Issue1,Resolved,44
3044,6044,2023-05-07 19:00:00,Issue2,Resolved,23
3045,2009,2023-05-07 20:00:00,Issue1,Pending,11
3046,4143,2023-05-07 21:00:00,Issue2,Pending,71
3047,2292,2023-05-07 22:00:00,Issue1,Pending,29
3048,1856,2023-05-07 23:00:00,Issue1,Resolved,38
3049,2999,2023-05-08 00:00:00,Issue2,Pending,65
3050,8657,2023-05-08 01:00:00,Issue3,Resolved,96
3051,9010,2023-05-08 02:00:00,Issue2,Resolved,25
3052,9586,2023-05-08 03:00:00,Issue1,Resolved,35
3053,1501,2023-05-08 04:00:00,Issue3,Pending,40
3054,6551,2023-05-08 05:00:00,Issue1,Pending,72
3055,7438,2023-05-08 06:00:00,Issue1,Pending,70
3056,6908,2023-05-08 07:00:00,Issue2,Resolved,20
3057,8031,2023-05-08 08:00:00,Issue3,Pending,8
3058,1500,2023-05-08 09:00:00,Issue3,Resolved,38
3059,9249,2023-05-08 10:00:00,Issue3,Pending,9
3060,4278,2023-05-08 11:00:00,Issue3,Pending,4
3061,8759,2023-05-08 12:00:00,Issue1,Resolved,16
3062,1003,2023-05-08 13:00:00,Issue2,Pending,72
3063,1071,2023-05-08 14:00:00,Issue1,Pending,92
3064,7443,2023-05-08 15:00:00,Issue1,Resolved,96
3065,8226,2023-05-08 16:00:00,Issue1,Pending,33
3066,8925,2023-05-08 17:00:00,Issue1,Pending,54
3067,9525,2023-05-08 18:00:00,Issue1,Resolved,46
3068,3685,2023-05-08 19:00:00,Issue1,Resolved,20
3069,4555,2023-05-08 20:00:00,Issue1,Resolved,28
3070,3632,2023-05-08 21:00:00,Issue1,Pending,39
3071,6763,2023-05-08 22:00:00,Issue1,Resolved,55
3072,2568,2023-05-08 23:00:00,Issue1,Pending,51
3073,9062,2023-05-09 00:00:00,Issue2,Resolved,80
3074,4811,2023-05-09 01:00:00,Issue2,Pending,56
3075,3293,2023-05-09 02:00:00,Issue2,Pending,64
3076,5930,2023-05-09 03:00:00,Issue3,Pending,44
3077,8219,2023-05-09 04:00:00,Issue1,Pending,4
3078,7916,2023-05-09 05:00:00,Issue1,Resolved,5
3079,5257,2023-05-09 06:00:00,Issue2,Pending,30
3080,6106,2023-05-09 07:00:00,Issue1,Resolved,2
3081,6809,2023-05-09 08:00:00,Issue2,Pending,66
3082,8586,2023-05-09 09:00:00,Issue2,Pending,24
3083,9900,2023-05-09 10:00:00,Issue2,Resolved,25
3084,3612,2023-05-09 11:00:00,Issue2,Resolved,68
3085,8629,2023-05-09 12:00:00,Issue2,Resolved,14
3086,9954,2023-05-09 13:00:00,Issue3,Pending,8
3087,2155,2023-05-09 14:00:00,Issue3,Pending,99
3088,2407,2023-05-09 15:00:00,Issue1,Pending,39
3089,6668,2023-05-09 16:00:00,Issue1,Resolved,73
3090,6641,2023-05-09 17:00:00,Issue3,Pending,69
3091,8508,2023-05-09 18:00:00,Issue1,Pending,54
3092,203,2023-05-09 19:00:00,Issue2,Resolved,41
3093,9452,2023-05-09 20:00:00,Issue1,Resolved,35
3094,5323,2023-05-09 21:00:00,Issue2,Resolved,20
3095,5143,2023-05-09 22:00:00,Issue1,Pending,57
3096,2034,2023-05-09 23:00:00,Issue1,Resolved,77
3097,8995,2023-05-10 00:00:00,Issue3,Pending,83
3098,8113,2023-05-10 01:00:00,Issue2,Pending,69
3099,2479,2023-05-10 02:00:00,Issue3,Pending,12
3100,3575,2023-05-10 03:00:00,Issue3,Resolved,57
3101,7700,2023-05-10 04:00:00,Issue3,Pending,74
3102,4237,2023-05-10 05:00:00,Issue2,Resolved,77
3103,2594,2023-05-10 06:00:00,Issue3,Resolved,1
3104,3037,2023-05-10 07:00:00,Issue3,Pending,27
3105,9509,2023-05-10 08:00:00,Issue2,Pending,64
3106,9497,2023-05-10 09:00:00,Issue3,Resolved,82
3107,7692,2023-05-10 10:00:00,Issue1,Pending,61
3108,5967,2023-05-10 11:00:00,Issue2,Pending,16
3109,9477,2023-05-10 12:00:00,Issue2,Resolved,84
3110,1756,2023-05-10 13:00:00,Issue2,Pending,7
3111,1232,2023-05-10 14:00:00,Issue1,Pending,48
3112,2439,2023-05-10 15:00:00,Issue3,Resolved,42
3113,5331,2023-05-10 16:00:00,Issue3,Resolved,11
3114,7865,2023-05-10 17:00:00,Issue1,Pending,44
3115,1028,2023-05-10 18:00:00,Issue1,Resolved,77
3116,1350,2023-05-10 19:00:00,Issue2,Resolved,2
3117,5634,2023-05-10 20:00:00,Issue1,Pending,2
3118,3358,2023-05-10 21:00:00,Issue1,Resolved,5
3119,3088,2023-05-10 22:00:00,Issue2,Resolved,5
3120,5365,2023-05-10 23:00:00,Issue3,Resolved,82
3121,3614,2023-05-11 00:00:00,Issue1,Pending,97
3122,5757,2023-05-11 01:00:00,Issue1,Resolved,94
3123,1588,2023-05-11 02:00:00,Issue3,Resolved,75
3124,9648,2023-05-11 03:00:00,Issue1,Resolved,78
3125,3315,2023-05-11 04:00:00,Issue2,Resolved,56
3126,2705,2023-05-11 05:00:00,Issue2,Resolved,94
3127,6968,2023-05-11 06:00:00,Issue3,Resolved,29
3128,7439,2023-05-11 07:00:00,Issue3,Resolved,25
3129,3331,2023-05-11 08:00:00,Issue3,Resolved,17
3130,6750,2023-05-11 09:00:00,Issue1,Pending,61
3131,9924,2023-05-11 10:00:00,Issue1,Pending,12
3132,1342,2023-05-11 11:00:00,Issue3,Pending,6
3133,9497,2023-05-11 12:00:00,Issue2,Resolved,33
3134,8370,2023-05-11 13:00:00,Issue2,Pending,57
3135,6041,2023-05-11 14:00:00,Issue3,Resolved,73
3136,2832,2023-05-11 15:00:00,Issue2,Resolved,70
3137,4718,2023-05-11 16:00:00,Issue3,Pending,18
3138,8226,2023-05-11 17:00:00,Issue3,Resolved,55
3139,5034,2023-05-11 18:00:00,Issue1,Pending,77
3140,4552,2023-05-11 19:00:00,Issue2,Pending,13
3141,374,2023-05-11 20:00:00,Issue2,Pending,90
3142,9298,2023-05-11 21:00:00,Issue2,Pending,86
3143,8776,2023-05-11 22:00:00,Issue1,Resolved,48
3144,1038,2023-05-11 23:00:00,Issue2,Resolved,9
3145,7159,2023-05-12 00:00:00,Issue2,Resolved,58
3146,450,2023-05-12 01:00:00,Issue1,Pending,97
3147,7753,2023-05-12 02:00:00,Issue3,Pending,52
3148,3515,2023-05-12 03:00:00,Issue3,Resolved,47
3149,252,2023-05-12 04:00:00,Issue1,Pending,30
3150,5753,2023-05-12 05:00:00,Issue3,Pending,66
3151,9775,2023-05-12 06:00:00,Issue2,Pending,74
3152,7606,2023-05-12 07:00:00,Issue3,Pending,4
3153,8674,2023-05-12 08:00:00,Issue1,Resolved,63
3154,216,2023-05-12 09:00:00,Issue1,Pending,97
3155,2617,2023-05-12 10:00:00,Issue1,Resolved,36
3156,6821,2023-05-12 11:00:00,Issue2,Pending,76
3157,4842,2023-05-12 12:00:00,Issue2,Pending,70
3158,5564,2023-05-12 13:00:00,Issue1,Resolved,29
3159,4915,2023-05-12 14:00:00,Issue2,Resolved,14
3160,2491,2023-05-12 15:00:00,Issue2,Resolved,22
3161,3764,2023-05-12 16:00:00,Issue1,Pending,86
3162,5821,2023-05-12 17:00:00,Issue3,Resolved,40
3163,4844,2023-05-12 18:00:00,Issue1,Pending,19
3164,616,2023-05-12 19:00:00,Issue2,Pending,87
3165,2349,2023-05-12 20:00:00,Issue2,Resolved,82
3166,6086,2023-05-12 21:00:00,Issue1,Pending,24
3167,3555,2023-05-12 22:00:00,Issue2,Resolved,29
3168,5486,2023-05-12 23:00:00,Issue2,Resolved,83
3169,2904,2023-05-13 00:00:00,Issue2,Resolved,85
3170,5704,2023-05-13 01:00:00,Issue3,Resolved,86
3171,3581,2023-05-13 02:00:00,Issue3,Pending,38
3172,9755,2023-05-13 03:00:00,Issue2,Pending,61
3173,7987,2023-05-13 04:00:00,Issue1,Pending,60
3174,7255,2023-05-13 05:00:00,Issue1,Resolved,31
3175,9817,2023-05-13 06:00:00,Issue3,Pending,14
3176,4145,2023-05-13 07:00:00,Issue1,Resolved,5
3177,8883,2023-05-13 08:00:00,Issue3,Resolved,12
3178,5840,2023-05-13 09:00:00,Issue1,Resolved,29
3179,137,2023-05-13 10:00:00,Issue2,Resolved,3
3180,8438,2023-05-13 11:00:00,Issue3,Pending,81
3181,2714,2023-05-13 12:00:00,Issue3,Resolved,47
3182,5290,2023-05-13 13:00:00,Issue3,Pending,13
3183,4819,2023-05-13 14:00:00,Issue2,Pending,72
3184,2031,2023-05-13 15:00:00,Issue3,Resolved,7
3185,5190,2023-05-13 16:00:00,Issue1,Pending,68
3186,4443,2023-05-13 17:00:00,Issue3,Resolved,15
3187,2465,2023-05-13 18:00:00,Issue3,Pending,46
3188,669,2023-05-13 19:00:00,Issue1,Resolved,38
3189,2640,2023-05-13 20:00:00,Issue2,Pending,7
3190,6885,2023-05-13 21:00:00,Issue2,Resolved,5
3191,3527,2023-05-13 22:00:00,Issue2,Resolved,98
3192,6070,2023-05-13 23:00:00,Issue3,Resolved,62
3193,7653,2023-05-14 00:00:00,Issue2,Pending,21
3194,7250,2023-05-14 01:00:00,Issue1,Resolved,77
3195,6113,2023-05-14 02:00:00,Issue2,Pending,29
3196,3714,2023-05-14 03:00:00,Issue3,Pending,89
3197,8995,2023-05-14 04:00:00,Issue3,Pending,72
3198,5481,2023-05-14 05:00:00,Issue3,Resolved,52
3199,993,2023-05-14 06:00:00,Issue2,Pending,13
3200,9598,2023-05-14 07:00:00,Issue3,Resolved,40
3201,8682,2023-05-14 08:00:00,Issue2,Pending,65
3202,1316,2023-05-14 09:00:00,Issue3,Resolved,16
3203,6696,2023-05-14 10:00:00,Issue1,Pending,60
3204,888,2023-05-14 11:00:00,Issue3,Resolved,76
3205,566,2023-05-14 12:00:00,Issue1,Resolved,74
3206,1500,2023-05-14 13:00:00,Issue1,Resolved,85
3207,2697,2023-05-14 14:00:00,Issue2,Pending,66
3208,2630,2023-05-14 15:00:00,Issue2,Pending,7
3209,6625,2023-05-14 16:00:00,Issue2,Resolved,37
3210,4993,2023-05-14 17:00:00,Issue1,Resolved,28
3211,5219,2023-05-14 18:00:00,Issue3,Resolved,95
3212,6243,2023-05-14 19:00:00,Issue2,Resolved,66
3213,1944,2023-05-14 20:00:00,Issue2,Pending,47
3214,3163,2023-05-14 21:00:00,Issue3,Pending,61
3215,5790,2023-05-14 22:00:00,Issue3,Pending,27
3216,8755,2023-05-14 23:00:00,Issue1,Pending,98
3217,4943,2023-05-15 00:00:00,Issue1,Resolved,30
3218,7950,2023-05-15 01:00:00,Issue2,Resolved,33
3219,5984,2023-05-15 02:00:00,Issue3,Resolved,54
3220,6036,2023-05-15 03:00:00,Issue1,Resolved,42
3221,8925,2023-05-15 04:00:00,Issue1,Pending,25
3222,9802,2023-05-15 05:00:00,Issue2,Resolved,7
3223,3533,2023-05-15 06:00:00,Issue1,Resolved,61
3224,689,2023-05-15 07:00:00,Issue3,Resolved,57
3225,6119,2023-05-15 08:00:00,Issue3,Resolved,83
3226,4892,2023-05-15 09:00:00,Issue1,Resolved,9
3227,9490,2023-05-15 10:00:00,Issue1,Resolved,52
3228,4257,2023-05-15 11:00:00,Issue2,Resolved,81
3229,7846,2023-05-15 12:00:00,Issue2,Resolved,57
3230,8961,2023-05-15 13:00:00,Issue2,Pending,97
3231,6135,2023-05-15 14:00:00,Issue1,Pending,4
3232,2338,2023-05-15 15:00:00,Issue1,Resolved,23
3233,9187,2023-05-15 16:00:00,Issue3,Pending,21
3234,1448,2023-05-15 17:00:00,Issue1,Resolved,72
3235,457,2023-05-15 18:00:00,Issue3,Resolved,55
3236,6443,2023-05-15 19:00:00,Issue1,Resolved,99
3237,3694,2023-05-15 20:00:00,Issue1,Resolved,20
3238,8160,2023-05-15 21:00:00,Issue2,Resolved,61
3239,6609,2023-05-15 22:00:00,Issue1,Pending,3
3240,4306,2023-05-15 23:00:00,Issue1,Pending,50
3241,591,2023-05-16 00:00:00,Issue1,Resolved,30
3242,6159,2023-05-16 01:00:00,Issue1,Pending,76
3243,209,2023-05-16 02:00:00,Issue2,Pending,15
3244,5826,2023-05-16 03:00:00,Issue2,Resolved,48
3245,262,2023-05-16 04:00:00,Issue2,Pending,40
3246,891,2023-05-16 05:00:00,Issue1,Pending,20
3247,3985,2023-05-16 06:00:00,Issue3,Resolved,54
3248,8331,2023-05-16 07:00:00,Issue3,Resolved,81
3249,7659,2023-05-16 08:00:00,Issue3,Pending,33
3250,753,2023-05-16 09:00:00,Issue3,Pending,73
3251,6223,2023-05-16 10:00:00,Issue3,Pending,81
3252,813,2023-05-16 11:00:00,Issue3,Pending,58
3253,7362,2023-05-16 12:00:00,Issue1,Pending,3
3254,3536,2023-05-16 13:00:00,Issue3,Resolved,13
3255,2350,2023-05-16 14:00:00,Issue2,Pending,54
3256,8659,2023-05-16 15:00:00,Issue3,Resolved,96
3257,5415,2023-05-16 16:00:00,Issue3,Pending,57
3258,5854,2023-05-16 17:00:00,Issue3,Pending,66
3259,527,2023-05-16 18:00:00,Issue3,Resolved,49
3260,5035,2023-05-16 19:00:00,Issue3,Resolved,54
3261,6543,2023-05-16 20:00:00,Issue1,Pending,57
3262,533,2023-05-16 21:00:00,Issue1,Resolved,52
3263,2432,2023-05-16 22:00:00,Issue1,Resolved,65
3264,6940,2023-05-16 23:00:00,Issue2,Resolved,49
3265,5359,2023-05-17 00:00:00,Issue3,Pending,87
3266,8207,2023-05-17 01:00:00,Issue2,Resolved,21
3267,534,2023-05-17 02:00:00,Issue1,Pending,88
3268,3118,2023-05-17 03:00:00,Issue2,Pending,75
3269,4211,2023-05-17 04:00:00,Issue3,Resolved,82
3270,1795,2023-05-17 05:00:00,Issue2,Pending,40
3271,8881,2023-05-17 06:00:00,Issue1,Pending,78
3272,4752,2023-05-17 07:00:00,Issue1,Pending,51
3273,3271,2023-05-17 08:00:00,Issue2,Resolved,30
3274,6173,2023-05-17 09:00:00,Issue2,Pending,98
3275,1072,2023-05-17 10:00:00,Issue3,Pending,30
3276,1612,2023-05-17 11:00:00,Issue1,Pending,82
3277,3842,2023-05-17 12:00:00,Issue1,Pending,94
3278,7987,2023-05-17 13:00:00,Issue1,Pending,88
3279,8872,2023-05-17 14:00:00,Issue2,Resolved,96
3280,8476,2023-05-17 15:00:00,Issue3,Pending,60
3281,4128,2023-05-17 16:00:00,Issue1,Resolved,84
3282,4223,2023-05-17 17:00:00,Issue2,Resolved,20
3283,6547,2023-05-17 18:00:00,Issue3,Resolved,75
3284,282,2023-05-17 19:00:00,Issue3,Resolved,5
3285,4922,2023-05-17 20:00:00,Issue1,Pending,58
3286,5762,2023-05-17 21:00:00,Issue2,Resolved,52
3287,8708,2023-05-17 22:00:00,Issue1,Pending,43
3288,4508,2023-05-17 23:00:00,Issue2,Resolved,46
3289,4298,2023-05-18 00:00:00,Issue3,Pending,73
3290,606,2023-05-18 01:00:00,Issue1,Resolved,1
3291,223,2023-05-18 02:00:00,Issue2,Resolved,4
3292,4398,2023-05-18 03:00:00,Issue2,Resolved,84
3293,2578,2023-05-18 04:00:00,Issue1,Pending,43
3294,6047,2023-05-18 05:00:00,Issue2,Resolved,91
3295,6563,2023-05-18 06:00:00,Issue3,Pending,93
3296,6837,2023-05-18 07:00:00,Issue3,Resolved,4
3297,5214,2023-05-18 08:00:00,Issue2,Pending,63
3298,5679,2023-05-18 09:00:00,Issue3,Pending,59
3299,1702,2023-05-18 10:00:00,Issue2,Resolved,46
3300,2387,2023-05-18 11:00:00,Issue1,Resolved,33
3301,9289,2023-05-18 12:00:00,Issue3,Pending,19
3302,8468,2023-05-18 13:00:00,Issue3,Resolved,74
3303,2868,2023-05-18 14:00:00,Issue1,Resolved,68
3304,7324,2023-05-18 15:00:00,Issue2,Pending,2
3305,5352,2023-05-18 16:00:00,Issue2,Pending,84
3306,5978,2023-05-18 17:00:00,Issue2,Pending,31
3307,8460,2023-05-18 18:00:00,Issue3,Pending,75
3308,4587,2023-05-18 19:00:00,Issue1,Pending,31
3309,7631,2023-05-18 20:00:00,Issue2,Resolved,3
3310,1498,2023-05-18 21:00:00,Issue1,Resolved,66
3311,701,2023-05-18 22:00:00,Issue1,Resolved,31
3312,9428,2023-05-18 23:00:00,Issue2,Resolved,98
3313,3238,2023-05-19 00:00:00,Issue2,Resolved,76
3314,7429,2023-05-19 01:00:00,Issue1,Pending,75
3315,3464,2023-05-19 02:00:00,Issue1,Resolved,7
3316,2178,2023-05-19 03:00:00,Issue2,Pending,66
3317,940,2023-05-19 04:00:00,Issue1,Pending,98
3318,1989,2023-05-19 05:00:00,Issue2,Resolved,97
3319,482,2023-05-19 06:00:00,Issue3,Resolved,96
3320,9881,2023-05-19 07:00:00,Issue1,Resolved,3
3321,7199,2023-05-19 08:00:00,Issue1,Resolved,10
3322,2239,2023-05-19 09:00:00,Issue1,Pending,17
3323,1466,2023-05-19 10:00:00,Issue2,Pending,51
3324,6219,2023-05-19 11:00:00,Issue2,Pending,10
3325,8505,2023-05-19 12:00:00,Issue1,Pending,8
3326,5277,2023-05-19 13:00:00,Issue2,Resolved,46
3327,2229,2023-05-19 14:00:00,Issue1,Resolved,36
3328,8774,2023-05-19 15:00:00,Issue2,Pending,46
3329,7950,2023-05-19 16:00:00,Issue1,Resolved,1
3330,1019,2023-05-19 17:00:00,Issue3,Pending,99
3331,4556,2023-05-19 18:00:00,Issue2,Pending,45
3332,2032,2023-05-19 19:00:00,Issue1,Pending,7
3333,9113,2023-05-19 20:00:00,Issue2,Pending,20
3334,4124,2023-05-19 21:00:00,Issue3,Resolved,78
3335,3552,2023-05-19 22:00:00,Issue1,Resolved,2
3336,8976,2023-05-19 23:00:00,Issue1,Pending,37
3337,2939,2023-05-20 00:00:00,Issue3,Resolved,4
3338,1136,2023-05-20 01:00:00,Issue1,Resolved,13
3339,6562,2023-05-20 02:00:00,Issue1,Resolved,21
3340,5143,2023-05-20 03:00:00,Issue3,Pending,8
3341,9031,2023-05-20 04:00:00,Issue2,Resolved,49
3342,8149,2023-05-20 05:00:00,Issue2,Pending,94
3343,2320,2023-05-20 06:00:00,Issue3,Resolved,86
3344,9891,2023-05-20 07:00:00,Issue2,Resolved,53
3345,1131,2023-05-20 08:00:00,Issue3,Pending,68
3346,798,2023-05-20 09:00:00,Issue2,Pending,83
3347,288,2023-05-20 10:00:00,Issue1,Resolved,56
3348,9768,2023-05-20 11:00:00,Issue1,Pending,85
3349,8953,2023-05-20 12:00:00,Issue3,Pending,13
3350,8370,2023-05-20 13:00:00,Issue1,Pending,68
3351,1993,2023-05-20 14:00:00,Issue2,Pending,20
3352,416,2023-05-20 15:00:00,Issue2,Resolved,81
3353,5751,2023-05-20 16:00:00,Issue2,Pending,60
3354,5936,2023-05-20 17:00:00,Issue3,Resolved,62
3355,5421,2023-05-20 18:00:00,Issue1,Resolved,8
3356,5015,2023-05-20 19:00:00,Issue2,Resolved,80
3357,3050,2023-05-20 20:00:00,Issue2,Pending,35
3358,913,2023-05-20 21:00:00,Issue3,Resolved,72
3359,7378,2023-05-20 22:00:00,Issue2,Resolved,20
3360,3655,2023-05-20 23:00:00,Issue3,Pending,39
3361,3239,2023-05-21 00:00:00,Issue3,Pending,75
3362,7724,2023-05-21 01:00:00,Issue2,Resolved,52
3363,5178,2023-05-21 02:00:00,Issue3,Pending,92
3364,612,2023-05-21 03:00:00,Issue1,Resolved,47
3365,1137,2023-05-21 04:00:00,Issue3,Resolved,78
3366,3145,2023-05-21 05:00:00,Issue3,Resolved,58
3367,3191,2023-05-21 06:00:00,Issue1,Resolved,4
3368,8861,2023-05-21 07:00:00,Issue1,Resolved,17
3369,4677,2023-05-21 08:00:00,Issue1,Resolved,23
3370,429,2023-05-21 09:00:00,Issue2,Pending,85
3371,4671,2023-05-21 10:00:00,Issue1,Resolved,76
3372,5080,2023-05-21 11:00:00,Issue3,Resolved,49
3373,9805,2023-05-21 12:00:00,Issue1,Resolved,45
3374,2636,2023-05-21 13:00:00,Issue3,Pending,23
3375,8081,2023-05-21 14:00:00,Issue3,Resolved,52
3376,5064,2023-05-21 15:00:00,Issue1,Pending,10
3377,19,2023-05-21 16:00:00,Issue3,Resolved,55
3378,7200,2023-05-21 17:00:00,Issue1,Resolved,2
3379,5924,2023-05-21 18:00:00,Issue3,Resolved,54
3380,6489,2023-05-21 19:00:00,Issue1,Pending,35
3381,1280,2023-05-21 20:00:00,Issue3,Resolved,87
3382,3912,2023-05-21 21:00:00,Issue3,Pending,89
3383,6091,2023-05-21 22:00:00,Issue2,Pending,5
3384,7327,2023-05-21 23:00:00,Issue3,Pending,56
3385,5327,2023-05-22 00:00:00,Issue2,Resolved,73
3386,8061,2023-05-22 01:00:00,Issue2,Resolved,96
3387,2229,2023-05-22 02:00:00,Issue3,Resolved,18
3388,1243,2023-05-22 03:00:00,Issue1,Pending,31
3389,364,2023-05-22 04:00:00,Issue2,Pending,84
3390,2947,2023-05-22 05:00:00,Issue3,Resolved,80
3391,997,2023-05-22 06:00:00,Issue2,Pending,44
3392,3567,2023-05-22 07:00:00,Issue1,Pending,41
3393,7563,2023-05-22 08:00:00,Issue2,Resolved,21
3394,1140,2023-05-22 09:00:00,Issue1,Pending,76
3395,9713,2023-05-22 10:00:00,Issue2,Pending,4
3396,7050,2023-05-22 11:00:00,Issue2,Resolved,37
3397,8785,2023-05-22 12:00:00,Issue2,Resolved,93
3398,4527,2023-05-22 13:00:00,Issue3,Pending,96
3399,4106,2023-05-22 14:00:00,Issue2,Resolved,37
3400,8421,2023-05-22 15:00:00,Issue2,Pending,35
3401,5432,2023-05-22 16:00:00,Issue2,Resolved,26
3402,6110,2023-05-22 17:00:00,Issue3,Resolved,63
3403,5393,2023-05-22 18:00:00,Issue3,Pending,55
3404,3873,2023-05-22 19:00:00,Issue1,Resolved,43
3405,2938,2023-05-22 20:00:00,Issue1,Resolved,69
3406,2666,2023-05-22 21:00:00,Issue1,Resolved,27
3407,2982,2023-05-22 22:00:00,Issue3,Resolved,81
3408,5222,2023-05-22 23:00:00,Issue1,Resolved,1
3409,428,2023-05-23 00:00:00,Issue2,Pending,45
3410,3447,2023-05-23 01:00:00,Issue1,Pending,35
3411,4560,2023-05-23 02:00:00,Issue1,Pending,48
3412,9091,2023-05-23 03:00:00,Issue1,Pending,86
3413,1642,2023-05-23 04:00:00,Issue3,Pending,95
3414,9607,2023-05-23 05:00:00,Issue1,Pending,44
3415,225,2023-05-23 06:00:00,Issue3,Resolved,21
3416,3956,2023-05-23 07:00:00,Issue1,Resolved,61
3417,5241,2023-05-23 08:00:00,Issue1,Pending,18
3418,4960,2023-05-23 09:00:00,Issue3,Resolved,34
3419,7250,2023-05-23 10:00:00,Issue3,Pending,60
3420,4138,2023-05-23 11:00:00,Issue3,Resolved,6
3421,1082,2023-05-23 12:00:00,Issue3,Pending,20
3422,2939,2023-05-23 13:00:00,Issue3,Resolved,55
3423,1684,2023-05-23 14:00:00,Issue1,Pending,45
3424,3683,2023-05-23 15:00:00,Issue3,Resolved,70
3425,5887,2023-05-23 16:00:00,Issue1,Pending,98
3426,7061,2023-05-23 17:00:00,Issue3,Resolved,6
3427,353,2023-05-23 18:00:00,Issue3,Pending,10
3428,9623,2023-05-23 19:00:00,Issue2,Pending,84
3429,8899,2023-05-23 20:00:00,Issue1,Pending,99
3430,3401,2023-05-23 21:00:00,Issue2,Pending,85
3431,4147,2023-05-23 22:00:00,Issue2,Pending,31
3432,5460,2023-05-23 23:00:00,Issue2,Resolved,34
3433,7447,2023-05-24 00:00:00,Issue1,Resolved,55
3434,2522,2023-05-24 01:00:00,Issue3,Pending,82
3435,5389,2023-05-24 02:00:00,Issue2,Resolved,4
3436,394,2023-05-24 03:00:00,Issue3,Pending,31
3437,7951,2023-05-24 04:00:00,Issue1,Pending,34
3438,1472,2023-05-24 05:00:00,Issue1,Pending,13
3439,5391,2023-05-24 06:00:00,Issue2,Resolved,18
3440,1629,2023-05-24 07:00:00,Issue2,Resolved,40
3441,2672,2023-05-24 08:00:00,Issue3,Pending,98
3442,1263,2023-05-24 09:00:00,Issue3,Pending,33
3443,1794,2023-05-24 10:00:00,Issue3,Pending,11
3444,4821,2023-05-24 11:00:00,Issue3,Resolved,30
3445,2239,2023-05-24 12:00:00,Issue2,Pending,40
3446,2082,2023-05-24 13:00:00,Issue1,Resolved,73
3447,7753,2023-05-24 14:00:00,Issue2,Pending,57
3448,9566,2023-05-24 15:00:00,Issue2,Pending,82
3449,4524,2023-05-24 16:00:00,Issue2,Pending,48
3450,9459,2023-05-24 17:00:00,Issue2,Pending,42
3451,3030,2023-05-24 18:00:00,Issue1,Resolved,78
3452,6279,2023-05-24 19:00:00,Issue2,Pending,38
3453,6178,2023-05-24 20:00:00,Issue2,Resolved,65
